forlag_id;Original tittel;Internasjonal tittel;ISBN-prefiks;Land;Nivå 2023;Nivå 2022;Nivå 2021;Nivå 2020;Nivå 2019;Nivå 2018;Nivå 2017;Nivå 2016;Nivå 2015;Nivå 2014;Nivå 2013;Nivå 2012;Nivå 2011;Nivå 2010;Nivå 2009;Nivå 2008;Nivå 2007;Nivå 2006;Nivå 2005;Nivå 2004;URL;Sist oppdatert
"24018";"American Council for an Energy Efficient Economy";"American Council for an Energy Efficient Economy";"";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"http://www.aceee.org/index.htm";"2022-08-04 14:46:30"
"15001";"American Fisheries Society";"American Fisheries Society";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"http://fisheries.org/";"2022-08-04 14:46:30"
"19519";"American Geological Institute";"American Geological Institute";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"2022-08-04 14:46:30"
"18057";"American Geophysical Union (AGU)";"American Geophysical Union (AGU)";"978-0-87590";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"http://www.agu.org/pubs/pubs.html";"2022-08-04 14:37:49"
"18058";"American Institute of Aeronautics and Astronautics (AIAA)";"American Institute of Aeronautics and Astronautics (AIAA)";"978-0-915928";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"https://arc.aiaa.org/";"2022-08-04 14:37:49"
"18059";"American Institute of Biological Sciences";"American Institute of Biological Sciences";"978-0-936829";"";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"2022-08-04 14:46:30"
"19475";"American Institute of Chemical Engineers";"American Institute of Chemical Engineers";"978-0-8169";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"http://www.aiche.org/";"2022-08-04 14:46:30"
"18659";"American Institute of Mathematical Sciences (AIMS) Press";"American Institute of Mathematical Sciences (AIMS) Press";"";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"http://aimsciences.org/index.html";"2022-08-04 14:46:30"
"19434";"American Marketing Association";"American Marketing Association";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"http://www.marketingpower.com/";"2022-08-04 14:46:30"
"18061";"American Mathematical Society (AMS)";"American Mathematical Society (AMS)";"978-0-8218";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"http://www.ams.org/";"2022-08-04 14:46:30"
"14961";"American Meteorological Society";"American Meteorological Society";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"http://www.ametsoc.org/";"2022-08-04 14:46:30"
"17298";"American Nuclear Society";"American Nuclear Society";"978-0-89448";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"http://www.ans.org/";"2022-08-04 14:46:30"
"19577";"American Paraplegia Society";"American Paraplegia Society";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"http://www.apssci.org/pages.php?catid=1&pageid=1";"2022-08-04 14:46:30"
"18804";"American Printing History Association";"American Printing History Association";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"18062";"American Psychiatric Publishing";"American Psychiatric Publishing";"978-0-88048";"";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"2022-08-04 14:46:30"
"18063";"American Psychological Association (APA)";"American Psychological Association (APA)";"978-0-912704";"";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"2022-08-04 14:46:30"
"23394";"American Rock Mechanics Association (ARMA)";"American Rock Mechanics Association (ARMA)";"";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"";"";"";"";"";"http://www.armarocks.org/";"2022-08-04 15:22:41"
"19203";"American Schools of Oriental Research";"American Schools of Oriental Research";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"http://www.asor.org";"2022-08-04 14:46:30"
"21942";"American Science Press Inc.";"American Science Press Inc.";"";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"2022-08-04 14:46:30"
"18064";"American Scientific Publishers";"American Scientific Publishers";"978-1-58883";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"http://www.aspbs.com/";"2022-08-04 14:46:30"
"19338";"American Society for Biochemistry and Molecular Biology";"American Society for Biochemistry and Molecular Biology";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"http://www.asbmb.org/";"2022-08-04 14:46:30"
"19548";"American Society for Investigative Pathology and the Association for Molecular Pathology";"American Society for Investigative Pathology and the Association for Molecular Pathology";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"19585";"American Society for Parenteral & Enteral Nutrition";"American Society for Parenteral & Enteral Nutrition";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"http://www.nutritioncare.org/";"2022-08-04 14:46:30"
"18065";"American Society of Civil Engineers (ASCE)";"American Society of Civil Engineers (ASCE)";"978-0-7844";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"http://www.asce.org/response.html";"2022-08-04 14:46:30"
"19296";"American Society of Limnology and Oceanography";"American Society of Limnology and Oceanography";"";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"http://aslo.org/";"2022-08-04 14:46:30"
"25344";"American Society of Naval Engineers";"American Society of Naval Engineers";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"https://www.navalengineers.org/Pages/default.aspx";"2022-08-04 14:46:30"
"19568";"American Spatial Hydrology Union (ASHU)";"American Spatial Hydrology Union (ASHU)";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"19574";"American Speech-Language-Hearing Association";"American Speech-Language-Hearing Association";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"18709";"American Studies Association of Turkey";"American Studies Association of Turkey";"";"Tyrkia";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"2022-08-04 14:46:30"
"18714";"American University in Cairo";"American University in Cairo";"";"Egypt";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"http://www.aucegypt.edu/";"2022-08-04 14:46:30"
"19339";"American Water Works Association";"American Water Works Association";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"http://www.awwa.org/";"2022-08-04 14:46:30"
"18066";"AMS Press Inc.";"AMS Press Inc.";"978-0-404";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"2022-08-04 14:46:30"
"18067";"Amsterdam University Press";"Amsterdam University Press";"978-90-5356";"Nederland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"http://www.aup.nl/do.php?a=show_visitor_home&l=2";"2022-08-04 14:37:49"
"18068";"Analytic Press";"Analytic Press";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"1";"1";"";"2020-05-12 11:30:50"
"12717";"Andresen & Butenschøn AS";"Andresen & Butenschøn AS";"";"Norge";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"http://www.abforlag.no/index.php?ID=Om";"2022-08-04 14:46:30"
"20250";"Andrimne forlag og Kommunikasjonshus AS";"Andrimne forlag og Kommunikasjonshus AS";"";"Norge";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"http://www.andrimne.no/index.phtml";"2022-08-04 14:46:30"
"25747";"Angelica forlag";"Angelica forlag";"";"Norge";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"http://www.angelicaforlag.no";"2022-08-04 14:46:30"
"23045";"Angelo Longo Editore";"Angelo Longo Editore";"";"Italia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"";"";"";"";"";"http://www.longo-editore.it/index.php";"2022-08-04 14:46:30"
"25694";"Ankara Pegem Akademi";"Ankara Pegem Akademi";"";"Tyrkia";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"http://www.pegemakademi.com";"2022-08-04 14:46:30"
"26446";"Annual Reviews";"Annual Reviews";"978-0-8243";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"http://www.annualreviews.org";"2022-08-04 14:46:30"
"26836";"Another Space";"Another Space";"978-87-996453";"Danmark";"";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://anotherspace.dk";"2022-08-04 14:46:30"
"28034";"Ansgar høyskole";"Ansgar University College";"978-82-9933";"Norge";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"https://ansgarhoyskole.no";"2022-06-15 12:44:50"
"22754";"Ant N Sakkoulas Pulishers";"Ant N Sakkoulas Pulishers";"";"Hellas";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"http://www.ant-sakkoulas.gr/en/";"2022-08-04 14:46:30"
"23145";"Antarctic Research, a European Network for Astrophysics (ARENA)";"Antarctic Research, a European Network for Astrophysics (ARENA)";"";"Frankrike";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"http://arena.unice.fr/";"2022-08-04 14:46:30"
"17309";"Anthem Press";"Anthem Press";"978-1-84331";"Storbritannia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"http://www.anthempress.com/";"2022-08-04 14:46:30"
"19614";"Anthony J. Jannetti Inc";"Anthony J. Jannetti Inc";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"21375";"Antropofagia";"Antropofagia";"";"Argentina";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"http://www.eantropofagia.com.ar/sitio/contenido.php";"2022-08-04 14:46:30"
"23337";"ANU Press";"ANU Press";"";"Australia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"http://press.anu.edu.au";"2022-08-04 15:22:41"
"19537";"AOCS Press";"AOCS Press";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"26681";"AOSIS";"AOSIS";"978-0-620";"Sør-Afrika";"";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.aosis.co.za";"2022-08-04 14:37:49"
"20806";"Appelhans-verlag";"Appelhans-verlag";"978-3-937664";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"http://www.appelhans-verlag.de/index.php";"2022-08-04 14:46:30"
"25696";"Apple Academic Press";"Apple Academic Press";"";"";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"http://www.appleacademicpress.com/index.php";"2022-08-04 14:46:30"
"23928";"Aracne editrice";"Aracne editrice";"";"Italia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"http://store.aracneeditrice.com/it/index.php";"2022-08-04 14:37:49"
"18734";"Aratake Shuppan";"Aratake Shuppan";"978-4-87043";"Japan";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"2022-08-04 14:46:30"
"26887";"Arc Humanities Press (Arc)";"Arc Humanities Press (Arc)";"978-1-9424";"Storbritannia";"";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"https://arc-humanities.org/";"2022-08-04 14:37:49"
"18967";"Arcade Publishing";"Arcade Publishing";"978-1-55970";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"http://www.arcadepub.com/";"2022-08-04 14:46:30"
"19124";"Archaeolingua";"Archaeolingua";"978-963-8046";"Ungarn";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"0";"";"http://www.archaeolingua.hu/";"2022-08-04 14:46:30"
"20310";"Archaeopress";"Archaeopress";"978-1-84171";"Storbritannia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"http://www.archaeopress.com/";"2022-08-04 15:22:41"
"21379";"ArcheoTex";"ArcheoTex";"";"Sveits";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"http://www.archeotex.ch/";"2022-08-04 14:46:30"
"19671";"Archetype Publications Ltd.";"Archetype Publications Ltd.";"978-1-904982";"Storbritannia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"http://www.archetype.co.uk/";"2022-08-04 14:46:30"
"24750";"Archives & Museum Informatics";"Archives & Museum Informatics";"";"Canada";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"http://www.archimuse.com/publishing/publishing.html";"2022-08-04 14:46:30"
"20668";"ArCiBel Editores";"ArCiBel Editores";"978-84-934508";"Spania";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"http://www.arcibel.es/";"2022-08-04 14:46:30"
"20257";"Arco Libros, S.L.";"Arco Libros, S.L.";"978-84-7635";"Spania";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"http://www.arcomuralla.com/Arco/Shop/default.asp";"2022-08-04 14:46:30"
"18859";"Ardis Publishers";"Ardis Publishers";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"24181";"Ares Forlag AS";"Ares Forlag AS";"";"Norge";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"http://www.mht.no/";"2022-08-04 14:46:30"
"22955";"ARFO";"ARFO";"";"Norge";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"http://www.arfo.no/";"2022-08-04 14:46:30"
"26961";"Ariadna Ediciones";"Ariadna Ediciones";"978-956-8416";"Chile";"";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"https://ariadnaediciones.cl/";"2022-08-04 14:46:30"
"21418";"Ariadne forlag";"Ariadne forlag";"";"Norge";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"";"";"";"";"http://www.ariadneforlag.no/";"2022-08-04 14:46:30"
"25236";"Arizona Center for Medieval and Renaissance Studies";"Arizona Center for Medieval and Renaissance Studies";"";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"http://acmrs.org/front";"2022-08-04 14:46:30"
"18812";"Arkansas Philological Association";"Arkansas Philological Association";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"19060";"Arkipelag";"Arkipelag";"978-91-86094";"Sverige";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"http://arkipelag.lcg.se/";"2022-08-04 14:46:30"
"18069";"Arkiv Förlag";"Arkiv";"978-91-7924";"Sverige";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"http://www.tidskriftenarkiv.se";"2022-08-04 14:37:49"
"18070";"Armand Colin";"Armand Colin";"978-2-200";"Frankrike";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"2022-08-04 14:46:30"
"25924";"Armando Editore";"Armando Editore";"978-88-6677";"Italia";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"http://www.armando.it";"2022-08-04 14:46:30"
"18874";"Armstrong Browning Library";"Armstrong Browning Library";"";"USA";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"http://www3.baylor.edu/abl/";"2022-08-04 14:46:30"
"25179";"Arnold Schönberg Center";"Arnold Schönberg Center";"";"Østerrike";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"http://www.schoenberg.at/";"2022-08-04 14:46:30"
"26649";"Arnoldsche";"Arnoldsche";"978-3-89790";"Tyskland";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"http://Arnoldsche.com";"2022-08-04 14:46:30"
"20596";"Aros Forlag";"Aros Forlag";"978-87";"Danmark";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"http://www.arosforlag.dk";"2022-08-04 14:46:30"
"21004";"Artech House";"Artech House";"";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"http://www.artechhouse.com/";"2022-08-04 14:46:30"
"26569";"Artemide Edizioni";"Artemide Edizioni";"978-88-7575";"Italia";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"http://www.artemide-edizioni.it/";"2022-08-04 14:46:30"
"23933";"ArtHub";"Arthub Publisher";"978-82-8221";"Norge";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"http://www.arthub.no/";"2022-08-04 14:46:30"
"26761";"Artois Presses Université";"Artois Presses Université";"978-2-84832";"Frankrike";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.univ-artois.fr/English/Research-at-Artois-University";"2022-08-04 14:46:30"
"24945";"Artos & Norma";"Artos & Norma";"";"Sverige";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"http://www.artos.se/";"2022-08-04 14:46:30"
"13188";"Artos & Norma bokförlag";"Artos & Norma bokförlag";"978-91-7580";"Sverige";"";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"https://artos.se/bokkategori/artos-academic/";"2022-08-04 14:46:30"
"24290";"Artsdatabanken";"Artsdatabanken";"";"Norge";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"http://www.artsdatabanken.no";"2022-08-04 14:46:30"
"25220";"ASA Publishers";"ASA Publishers";"";"Belgia";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"http://www.aspeditions.be/editeur.aspx?editeur_id=J2WS0WN1RF&editeur_level=rayon&langue=en-gb";"2022-08-04 14:46:30"
"22461";"Asanger Verlag";"Asanger Verlag";"";"Tyskland";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"http://www.asanger.de/";"2022-08-04 14:46:30"
"18072";"Aschehoug & Co";"Aschehoug & Co";"978-82-03";"Norge";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"http://www.aschehoug.no/";"2022-08-04 14:46:30"
"20601";"Aschendorff Verlag";"Aschendorff Verlag";"978-3-402";"Tyskland";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"https://www.aschendorff-buchverlag.de/";"2022-08-04 14:46:30"
"18073";"Ashgate";"Ashgate";"";"Storbritannia";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"2";"NA";"2022-08-04 14:46:30"
"26505";"ASHRAE";"ASHRAE";"978-1-936504";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"";"";"https://www.ashrae.org/";"2022-08-04 14:46:30"
"25162";"Asian Federation of Natural Language Processing";"Asian Federation of Natural Language Processing";"";"Kina";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"http://www.afnlp.org/";"2022-08-04 14:46:30"
"23975";"Asia-Pacific Society for Computers in Education";"Asia-Pacific Society for Computers in Education";"";"Taiwan";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"http://www.apsce.net/Formation.aspx";"2022-08-04 14:37:49"
"26912";"Programa EDICE/Stockholms universitet";"ASICE-EDICE Programme";"978-91-974521";"Sverige";"";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://edice.asice.se";"2022-08-04 14:46:30"
"25387";"Ask Forlag";"Ask Forlag";"978-82-922";"Norge";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"http://www.askforlag.no/";"2022-08-04 14:46:30"
"17816";"Aslib";"Aslib";"978-0-85142";"Storbritannia";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"http://www.aslib.co.uk/index.html";"2022-08-04 14:46:30"
"18074";"ASM International";"ASM International";"978-0-87170";"";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"2022-08-04 14:46:30"
"19023";"Asociacion de Antropologia";"Asociacion de Antropologia";"";"Spania";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"25181";"Asociación Española de Lingüística del Corpus";"Asociación Española de Lingüística del Corpus";"";"Spania";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"";"http://www.um.es/aelinco";"2022-08-04 14:46:30"
"25673";"Asociación Internacional de Hispanistas";"Asociación Internacional de Hispanistas";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"http://asociacioninternacionaldehispanistas.org/";"2022-08-04 14:46:30"
"26873";"Asociación para la Enseñanza del Español como Lengua Extranjera - ASELE";"Asociation for the Teaching of Spanish as a Foreign Language";"978-84-697";"Spania";"";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.aselered.org";"2022-08-04 14:46:30"
"22839";"Aspect-Oriented Software Association";"Aspect-Oriented Software Association";"";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"";"";"";"";"http://aosd.net";"2022-08-04 14:46:30"
"18076";"Aspen Publishers";"Aspen Publishers";"978-0-444, 978-0-7355, 978-0-8342";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"http://www.aspenpublishers.com/";"2022-08-04 14:46:30"
"18968";"Associated University Presses";"Associated University Presses";"978-0-8453";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"http://www.aupresses.com/";"2022-08-04 14:46:30"
"26851";"Association for Asian Studies";"Association for Asian Studies";"978-0-924304";"USA";"";"1";"1";"1";"1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"http://www.asian-studies.org";"2022-08-04 14:46:30"
"19035";"Association for Canadian Studies";"Association for Canadian Studies";"";"Canada";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"0";"";"";"2022-08-04 14:46:30"
"20808";"Association for Computational Linguistics";"Association for Computational Linguistics";"978-1-932432, 978-1-937284, 978-1-948087";"USA";"";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"";"";"";"http://www.aclweb.org";"2022-08-04 15:22:41"
